Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
51177,Edgecombe Preservation Reyndication (Phase),Multifamily Finance Program,06/27/2014,03/01/2016,41937,340,WEST 145 STREET,Manhattan,10039,1020510060,1061060,MN-09,9,227,MN04,40.823697,-73.943985,40.82347,-73.944123,11/09/2015,Preservation,No,Non Prevailing Wage,0,0,7,0,0,0,0,0,7,0,0,0,0,0,7,0,7,7
51177,Edgecombe Preservation Reyndication (Phase),Multifamily Finance Program,06/27/2014,03/01/2016,804763,219,EDGECOMBE AVENUE,Manhattan,10030,1020510064,1079816,MN-09,9,227,MN04,40.822994,-73.944166,40.82315,-73.944434,12/28/2015,Preservation,No,Non Prevailing Wage,0,0,30,0,0,0,0,20,10,0,0,0,0,0,30,0,30,30
51299,GATEWAY ELTON III,Multifamily Finance Program,06/27/2014,11/25/2016,928126,475,LOCKE STREET,Brooklyn,11239,3044477502,3413941,BK-05,42,1070,BK82,40.656348,-73.87567,40.65669,-73.875817,11/25/2016,New Construction,No,Non Prevailing Wage,0,45,105,0,0,1,15,56,45,33,2,0,0,0,151,0,151,151
51299,GATEWAY ELTON III,Multifamily Finance Program,06/27/2014,11/25/2016,956539,1062,ELTON STREET,Brooklyn,11239,3044477501,3413940,BK-05,42,1070,BK82,40.657478,-73.874795,40.65705,-73.875095,11/25/2016,New Construction,No,Non Prevailing Wage,0,41,94,0,0,1,23,41,36,36,0,0,0,0,136,0,136,136
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,65993,547,EAST 178 STREET,Bronx,10457,2030610034,2011841,BX-06,15,37504,BX17,40.847638,-73.89492,40.84775,-73.894873,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,65995,551,EAST 178 STREET,Bronx,10457,2030610036,2011842,BX-06,15,37504,BX17,40.847528,-73.894599,40.84768,-73.894342,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,96824,2005,MONTEREY AVENUE,Bronx,10457,2030610032,2011840,BX-06,15,37504,BX17,40.847862,-73.894566,40.84789,-73.894794,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,96827,2015,MONTEREY AVENUE,Bronx,10457,2030610026,2011837,BX-06,15,37504,BX17,40.848145,-73.894392,40.84822,-73.894638,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,96830,2023,MONTEREY AVENUE,Bronx,10457,2030610022,2011835,BX-06,15,37504,BX17,40.84837,-73.894258,40.84854,-73.894446,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,118494,1665,VYSE AVENUE,Bronx,10460,2029900050,2010681,BX-03,17,161,BX75,40.835397,-73.886794,40.83538,-73.887109,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,38,0,0,0,0,5,29,4,0,0,0,0,38,0,38,38
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,118496,1671,VYSE AVENUE,Bronx,10460,2029900043,2010680,BX-03,17,161,BX75,40.835468,-73.886751,40.83561,-73.886967,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,27,0,0,0,0,1,17,9,0,0,0,0,27,0,27,27
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,118499,1687,VYSE AVENUE,Bronx,10460,2029900037,2010679,BX-03,17,161,BX75,40.83566,-73.886638,40.83603,-73.886714,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,24,0,0,0,0,0,15,5,4,0,0,0,24,0,24,24
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,118501,1693,VYSE AVENUE,Bronx,10460,2029900034,2010678,BX-03,17,161,BX75,40.835731,-73.886595,40.83622,-73.886598,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,26,0,0,0,0,5,15,6,0,0,0,0,26,0,26,26
52056,2015 Monterey Avenue LLC aka PRC Monterey,Multifamily Finance Program,06/27/2014,06/27/2014,118505,1715,VYSE AVENUE,Bronx,10460,2029900027,2010675,BX-03,17,161,BX75,40.835995,-73.886439,40.8366,-73.886373,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,44,0,0,0,0,5,30,9,0,0,0,0,44,0,44,44
52182,DANIEL GILMARTIN HDFC,Multifamily Incentives Program,06/27/2014,06/27/2014,510585,53-11,99 STREET,Queens,11368,4019360020,4047630,QN-04,21,44301,QN25,40.739992,-73.86092,40.74035,-73.860364,06/27/2014,Preservation,Yes,Non Prevailing Wage,0,151,0,0,0,0,151,0,0,0,0,0,0,0,151,0,151,151
55745,CONFIDENTIAL,Homeowner Assistance Program,06/27/2014,06/27/2014,,----,----,Queens,,,,QN-13,31,,,,,,,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
55760,CONFIDENTIAL,Homeowner Assistance Program,06/27/2014,06/27/2014,,----,----,Staten Island,,,,SI-01,49,,,,,,,06/27/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
44288,DEAN STREET RESIDENCES CONDOMINIUM,Small Homes Program,06/26/2014,06/18/2018,946784,203,MOTHER GASTON BOULEVARD,Brooklyn,11233,3014507501,3398696,BK-16,37,36502,BK79,40.674439,-73.908312,40.6744,-73.907966,06/08/2018,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4
44288,DEAN STREET RESIDENCES CONDOMINIUM,Small Homes Program,06/26/2014,06/18/2018,947359,2390,DEAN STREET,Brooklyn,11233,3014507501,3399040,BK-16,37,36502,BK79,40.674579,-73.907955,40.6744,-73.907966,06/08/2018,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3
44288,DEAN STREET RESIDENCES CONDOMINIUM,Small Homes Program,06/26/2014,06/18/2018,947360,2394,DEAN STREET,Brooklyn,11233,3014507501,3399039,BK-16,37,36502,BK79,40.674573,-73.907858,40.6744,-73.907966,06/08/2018,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4
44288,DEAN STREET RESIDENCES CONDOMINIUM,Small Homes Program,06/26/2014,06/18/2018,947361,2398,DEAN STREET,Brooklyn,11233,3014507501,3399038,BK-16,37,36502,BK79,40.674568,-73.90776,40.6744,-73.907966,06/18/2018,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,Multifamily Finance Program,06/26/2014,10/26/2017,926997,280,EAST BURNSIDE AVENUE,Bronx,10457,2028140073,2129357,BX-05,15,381,BX41,40.851217,-73.90201,40.8508,-73.902011,10/26/2017,New Construction,No,Non Prevailing Wage,12,0,27,0,0,1,9,8,23,0,0,0,0,0,40,0,40,40
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,Multifamily Finance Program,06/26/2014,10/26/2017,939117,2247,WALTON AVENUE,Bronx,10453,2031860076,2128908,BX-05,14,239,BX40,40.857477,-73.90335,40.85751,-73.903613,10/05/2017,New Construction,No,Non Prevailing Wage,33,0,16,0,0,1,18,19,13,0,0,0,0,0,50,0,50,50
48607,TBX910 - Lemle & Wolff,Multifamily Finance Program,06/26/2014,01/20/2017,65790,108,EAST 176 STREET,Bronx,10453,2028260024,2007882,BX-05,14,22701,BX41,40.848177,-73.909403,40.84791,-73.909331,01/08/2016,Preservation,No,Non Prevailing Wage,0,0,36,0,0,1,0,25,6,6,0,0,0,0,37,0,37,37
48607,TBX910 - Lemle & Wolff,Multifamily Finance Program,06/26/2014,01/20/2017,80080,1175,GERARD AVENUE,Bronx,10452,2024880036,2003002,BX-04,16,197,BX63,40.834706,-73.920721,40.8347,-73.921058,01/08/2016,Preservation,No,Non Prevailing Wage,0,0,42,0,0,1,0,30,7,6,0,0,0,0,43,0,43,43
48607,TBX910 - Lemle & Wolff,Multifamily Finance Program,06/26/2014,01/20/2017,87863,760,HUNTS POINT AVENUE,Bronx,10474,2027630195,2006549,BX-02,17,117,BX27,40.815899,-73.887239,40.81617,-73.887141,01/20/2017,Preservation,No,Non Prevailing Wage,0,0,48,0,0,1,1,23,13,12,0,0,0,0,49,0,49,49
48607,TBX910 - Lemle & Wolff,Multifamily Finance Program,06/26/2014,01/20/2017,92694,2292,LORING PLACE NORTH,Bronx,10468,2032250091,2014940,BX-07,14,255,BX30,40.861515,-73.908539,40.86131,-73.908358,05/27/2015,Preservation,No,Non Prevailing Wage,0,0,8,0,0,1,0,0,1,0,8,0,0,0,9,0,9,9
48679,NEP Round 1 Mott Haven,Multifamily Finance Program,06/26/2014,,63048,445,EAST 140 STREET,Bronx,10454,2022850069,2000347,BX-01,8,39,BX39,40.809775,-73.92043,40.80993,-73.920249,,Preservation,No,Non Prevailing Wage,0,0,18,0,2,1,0,10,11,0,0,0,0,0,21,0,21,21
48679,NEP Round 1 Mott Haven,Multifamily Finance Program,06/26/2014,,63052,451,EAST 140 STREET,Bronx,10454,2022850067,2000346,BX-01,8,39,BX39,40.809718,-73.920296,40.80988,-73.92013,,Preservation,No,Non Prevailing Wage,0,0,17,0,3,0,0,10,10,0,0,0,0,0,20,0,20,20
48679,NEP Round 1 Mott Haven,Multifamily Finance Program,06/26/2014,,63053,455,EAST 140 STREET,Bronx,10454,2022850066,2000345,BX-01,8,39,BX39,40.809679,-73.920206,40.80983,-73.920011,,Preservation,No,Non Prevailing Wage,0,0,16,0,4,1,0,10,11,0,0,0,0,0,21,0,21,21
48679,NEP Round 1 Mott Haven,Multifamily Finance Program,06/26/2014,,63054,461,EAST 140 STREET,Bronx,10454,2022850064,2000344,BX-01,8,39,BX39,40.809624,-73.920072,40.80978,-73.919888,,Preservation,No,Non Prevailing Wage,0,0,8,0,12,0,0,10,10,0,0,0,0,0,20,0,20,20
48679,NEP Round 1 Mott Haven,Multifamily Finance Program,06/26/2014,,63055,465,EAST 140 STREET,Bronx,10454,2022850063,2000343,BX-01,8,39,BX39,40.809586,-73.919982,40.80973,-73.919769,,Preservation,No,Non Prevailing Wage,0,0,6,0,4,0,0,0,0,0,10,0,0,0,10,0,10,10
48679,NEP Round 1 Mott Haven,Multifamily Finance Program,06/26/2014,,63057,471,EAST 140 STREET,Bronx,10454,2022850061,2000342,BX-01,8,39,BX39,40.809528,-73.919848,40.80968,-73.919649,,Preservation,No,Non Prevailing Wage,0,0,10,0,0,1,0,0,1,0,10,0,0,0,11,0,11,11
48679,NEP Round 1 Mott Haven,Multifamily Finance Program,06/26/2014,,63059,481,EAST 140 STREET,Bronx,10454,2022850058,2000340,BX-01,8,39,BX39,40.809435,-73.919624,40.80958,-73.919415,,Preservation,No,Non Prevailing Wage,0,0,7,0,3,1,0,0,1,0,10,0,0,0,11,0,11,11
48787,1091 Bushwick Avenue HDFC,Multifamily Finance Program,06/26/2014,06/21/2018,215645,1089,BUSHWICK AVENUE,Brooklyn,11221,3033490003,3076548,BK-04,34,399,BK78,40.690255,-73.919451,40.69044,-73.919166,06/21/2018,Preservation,No,Non Prevailing Wage,0,16,0,0,0,0,2,14,0,0,0,0,0,0,1,15,16,16
48906,CAMBA GARDENS 2. 560 WINTHROP,Multifamily Finance Program,06/26/2014,11/30/2016,948178,560,WINTHROP STREET,Brooklyn,11203,3048290005,3424559,BK-09,40,808,BK60,40.657646,-73.941519,40.65724,-73.940903,11/30/2016,New Construction,No,Prevailing Wage,182,0,110,0,0,1,175,28,62,28,0,0,0,0,293,0,293,293
49172,UP. 316 East 162nd St.,Multifamily Finance Program,06/26/2014,12/13/2016,948177,316,EAST 162 STREET,Bronx,10451,2024210027,2129176,BX-04,17,173,BX14,40.826032,-73.916443,40.82576,-73.916382,12/13/2016,New Construction,No,Prevailing Wage,86,0,0,0,0,0,86,0,0,0,0,0,0,0,86,0,86,86
49908,546 West 44th Street,Multifamily Incentives Program,06/26/2014,07/14/2017,955006,546,WEST 44 STREET,Manhattan,10036,1010720050,1090461,MN-04,3,129,MN15,40.761619,-73.996199,40.7614,-73.996589,07/14/2017,New Construction,No,Non Prevailing Wage,0,0,62,0,0,0,23,26,13,0,0,0,0,0,62,0,62,280
50088,810 River,Multifamily Finance Program,06/26/2014,06/18/2018,949394,810,RIVER AVENUE,Bronx,10451,2024837501,2129246,BX-04,8,63,BX63,40.826092,-73.926925,40.8262,-73.926538,06/18/2018,New Construction,No,Non Prevailing Wage,0,22,84,27,0,1,19,57,27,31,0,0,0,0,134,0,134,134
50282,Selfhelp. 6469 Broadway. Van Courtlandt Green,Multifamily Finance Program,06/26/2014,04/20/2016,983486,6469,BROADWAY,Bronx,10471,2058517501,2084826,BX-08,11,345,BX22,40.904171,-73.896408,40.90397,-73.896745,04/20/2016,New Construction,No,Non Prevailing Wage,0,8,77,0,0,1,85,1,0,0,0,0,0,0,86,0,86,86
50408,333 E 209TH STREET,Multifamily Finance Program,06/26/2014,02/29/2016,67516,333,EAST 209 STREET,Bronx,10467,2033520001,2018488,BX-07,11,42902,BX43,40.876725,-73.874278,40.87682,-73.874093,02/29/2016,Preservation,No,Non Prevailing Wage,0,42,0,0,0,1,0,36,6,1,0,0,0,0,0,43,43,43
50497,655 Morris Avenue,Multifamily Finance Program,06/26/2014,12/01/2016,806842,635,MORRIS AVENUE,Bronx,10451,2024410001,2002441,BX-01,17,65,BX34,40.819177,-73.921958,40.81948,-73.922741,12/01/2016,New Construction,No,Non Prevailing Wage,0,0,153,22,0,1,9,77,82,8,0,0,0,0,176,0,176,176
50583,SECOND ATLANTIC TERMINAL HOUSING CORPORATION,Multifamily Finance Program,06/26/2014,06/29/2017,217149,475,CARLTON AVENUE,Brooklyn,11238,3020070014,3321981,BK-02,35,179,BK68,40.683478,-73.970918,40.684,-73.970445,06/29/2017,Preservation,No,Non Prevailing Wage,0,0,305,0,0,0,0,0,305,0,0,0,0,0,0,305,305,305
50609,1095 Bushwick Ave HDFC,Multifamily Finance Program,06/26/2014,,215649,1095,BUSHWICK AVENUE,Brooklyn,11221,3033490001,3076547,BK-04,34,399,BK78,40.690172,-73.91931,40.69037,-73.919047,,Preservation,No,Non Prevailing Wage,0,7,6,1,0,1,0,9,4,0,2,0,0,0,5,10,15,15
51104,456 Washington Street,Multifamily Incentives Program,06/26/2014,10/07/2016,956094,460,WASHINGTON STREET,Manhattan,10013,1005957509,1080177,MN-01,1,39,MN24,40.724414,-74.010192,40.72446,-74.010654,10/07/2016,New Construction,No,Non Prevailing Wage,0,0,22,0,0,0,5,6,11,0,0,0,0,0,22,0,22,107
51252,Mount Sharon HDFC,Multifamily Finance Program,06/26/2014,05/13/2016,46525,3058,BAILEY AVENUE,Bronx,10463,2032610015,2015921,BX-08,14,277,BX28,40.877375,-73.902948,40.87742,-73.902572,05/13/2016,Preservation,No,Non Prevailing Wage,0,0,8,0,0,1,0,0,9,0,0,0,0,0,9,0,9,9
51252,Mount Sharon HDFC,Multifamily Finance Program,06/26/2014,05/13/2016,46526,3060,BAILEY AVENUE,Bronx,10463,2032610017,2015922,BX-08,14,277,BX28,40.8774,-73.90293,40.8775,-73.902492,05/13/2016,Preservation,No,Non Prevailing Wage,0,3,6,0,0,0,0,0,3,6,0,0,0,0,9,0,9,9
51252,Mount Sharon HDFC,Multifamily Finance Program,06/26/2014,05/13/2016,116663,2432,UNIVERSITY AVENUE,Bronx,10468,2032130014,2014629,BX-07,14,263,BX30,40.863593,-73.904393,40.86377,-73.903731,05/13/2016,Preservation,No,Non Prevailing Wage,0,0,45,0,0,1,0,27,8,11,0,0,0,0,46,0,46,46
51252,Mount Sharon HDFC,Multifamily Finance Program,06/26/2014,05/13/2016,119119,2085,WALTON AVENUE,Bronx,10453,2031790047,2013964,BX-05,14,241,BX41,40.854223,-73.90578,40.85464,-73.905725,05/13/2016,Preservation,No,Non Prevailing Wage,0,3,38,0,0,1,0,12,17,13,0,0,0,0,42,0,42,42
51607,261 Hudson Street,Multifamily Incentives Program,06/26/2014,08/29/2017,953385,261,HUDSON STREET,Manhattan,10013,1005947511,1090602,MN-02,3,37,MN24,40.724919,-74.007732,40.72516,-74.008074,08/29/2017,New Construction,No,Non Prevailing Wage,0,0,41,0,0,0,16,16,9,0,0,0,0,0,41,0,41,201
52411,Twin Parks S.W.,Multifamily Incentives Program,06/26/2014,06/30/2014,955452,2010,VALENTINE AVENUE,Bronx,10457,2031420001,2013284,BX-05,15,379,BX41,40.850599,-73.900576,40.85051,-73.899962,06/30/2014,Preservation,Yes,Non Prevailing Wage,0,0,536,0,0,0,24,127,155,182,48,0,0,0,536,0,536,536
55506,Cadman Tower,Multifamily Finance Program,06/26/2014,06/26/2014,221260,79,CLARK STREET,Brooklyn,11201,3002320001,3001727,BK-02,33,1,BK09,40.697436,-73.992881,40.69761,-73.992171,06/26/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,422,0,0,0,0,0,0,0,0,422,0,422,422,422
55699,CONFIDENTIAL,Homeowner Assistance Program,06/26/2014,06/26/2014,,----,----,Brooklyn,,,,BK-17,45,,,,,,,06/26/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
55723,CONFIDENTIAL,Homeowner Assistance Program,06/26/2014,06/26/2014,,----,----,Bronx,,,,BX-08,11,,,,,,,06/26/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
55783,CONFIDENTIAL,Homeowner Assistance Program,06/26/2014,06/26/2014,,----,----,Staten Island,,,,SI-02,50,,,,,,,06/26/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
50359,FS Development,Multifamily Finance Program,06/25/2014,06/25/2014,3581,2394,ADAM C POWELL BOULEVARD,Manhattan,10030,1020250034,1060372,MN-10,9,230,MN03,40.818324,-73.941511,40.81844,-73.941919,06/25/2014,Preservation,Yes,Non Prevailing Wage,0,0,41,0,10,0,4,0,12,12,23,0,0,0,51,0,51,51
50359,FS Development,Multifamily Finance Program,06/25/2014,06/25/2014,41428,224,WEST 140 STREET,Manhattan,10030,1020250055,1060384,MN-10,9,230,MN03,40.818871,-73.94236,40.81909,-73.943476,06/25/2014,Preservation,Yes,Non Prevailing Wage,0,0,10,0,8,0,0,0,18,0,0,0,0,0,18,0,18,18
50359,FS Development,Multifamily Finance Program,06/25/2014,06/25/2014,41430,226,WEST 140 STREET,Manhattan,10030,1020250056,1060385,MN-10,9,230,MN03,40.818887,-73.9424,40.81914,-73.943599,06/25/2014,Preservation,Yes,Non Prevailing Wage,0,0,10,0,8,0,0,0,18,0,0,0,0,0,18,0,18,18
50359,FS Development,Multifamily Finance Program,06/25/2014,06/25/2014,41432,228,WEST 140 STREET,Manhattan,10030,1020250058,1060386,MN-10,9,230,MN03,40.818907,-73.942439,40.8192,-73.943722,06/25/2014,Preservation,Yes,Non Prevailing Wage,0,0,11,0,7,0,0,0,18,0,0,0,0,0,18,0,18,18
51590,226 West 113th Street HDFC,Multifamily Finance Program,06/25/2014,03/13/2017,38023,226,WEST 113 STREET,Manhattan,10026,1018280040,1055121,MN-10,9,216,MN11,40.801587,-73.95467,40.80143,-73.954865,03/13/2017,Preservation,No,Non Prevailing Wage,1,16,1,0,0,0,1,0,0,0,12,5,0,0,1,17,18,18
52413,Harry Silver Apartments,Multifamily Incentives Program,06/25/2014,06/26/2014,955003,806,MIDWOOD STREET,Brooklyn,11203,3045900051,3323070,BK-09,41,880,BK60,40.661191,-73.933579,40.66085,-73.933053,06/26/2014,Preservation,Yes,Non Prevailing Wage,0,0,288,0,0,0,0,72,184,32,0,0,0,0,0,288,288,288
55695,CONFIDENTIAL,Homeowner Assistance Program,06/25/2014,06/25/2014,,----,----,Brooklyn,,,,BK-05,37,,,,,,,06/25/2014,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
56332,CONFIDENTIAL,Homeowner Assistance Program,06/25/2014,06/25/2014,,----,----,Bronx,,,,BX-09,18,,,,,,,06/25/2014,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
56691,CONFIDENTIAL,Homeowner Assistance Program,06/25/2014,06/25/2014,,----,----,Brooklyn,,,,BK-18,46,,,,,,,06/25/2014,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
57194,CONFIDENTIAL,Homeowner Assistance Program,06/25/2014,06/25/2014,,----,----,Brooklyn,,,,BK-15,45,,,,,,,06/25/2014,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
57294,CONFIDENTIAL,Homeowner Assistance Program,06/25/2014,06/25/2014,,----,----,Staten Island,,,,SI-01,49,,,,,,,06/25/2014,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
48624,TBK902 - Shinda,Multifamily Finance Program,06/24/2014,04/01/2016,326470,1619,LINCOLN PLACE,Brooklyn,11233,3013870057,3037220,BK-08,41,359,BK61,40.669323,-73.923268,40.66948,-73.923059,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,5,1,0,0,0,0,6,0,0,0,0,0,6,0,6,6
48624,TBK902 - Shinda,Multifamily Finance Program,06/24/2014,04/01/2016,330826,25,MADISON STREET,Brooklyn,11238,3019870071,3057109,BK-03,35,229,BK69,40.683888,-73.95788,40.68407,-73.958164,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,4,4,0,0,0,0,5,3,0,0,0,0,8,0,8,8
48624,TBK902 - Shinda,Multifamily Finance Program,06/24/2014,04/01/2016,366365,354,SARATOGA AVENUE,Brooklyn,11233,3014520051,3039059,BK-16,41,303,BK79,40.673578,-73.916764,40.6736,-73.916947,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,12,12
48624,TBK902 - Shinda,Multifamily Finance Program,06/24/2014,04/01/2016,376539,1719,STERLING PLACE,Brooklyn,11233,3014660067,3039390,BK-16,41,363,BK79,40.670982,-73.921713,40.67123,-73.921648,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,15,0,0,1,0,0,10,6,0,0,0,0,16,0,16,16
48624,TBK902 - Shinda,Multifamily Finance Program,06/24/2014,04/01/2016,376543,1725,STERLING PLACE,Brooklyn,11233,3014660065,3039389,BK-16,41,363,BK79,40.670971,-73.921543,40.67122,-73.921496,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,16,0,0,0,0,6,4,6,0,0,0,0,16,0,16,16
48624,TBK902 - Shinda,Multifamily Finance Program,06/24/2014,04/01/2016,376557,1752,STERLING PLACE,Brooklyn,11233,3014700029,3039434,BK-16,41,361,BK79,40.670908,-73.92066,40.67065,-73.92065,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,19,12,0,0,0,26,4,1,0,0,0,0,31,0,31,31
48624,TBK902 - Shinda,Multifamily Finance Program,06/24/2014,04/01/2016,380356,163,SUYDAM STREET,Brooklyn,11221,3032080050,3072921,BK-04,34,423,BK78,40.699528,-73.926288,40.69957,-73.92658,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
50278,Promesa Housing Development Fund Corporation,Multifamily Finance Program,06/24/2014,05/17/2019,45438,946,ANDERSON AVENUE,Bronx,10452,2025040053,2003036,BX-04,8,189,BX26,40.830841,-73.928181,40.83073,-73.927964,05/17/2019,Preservation,No,Non Prevailing Wage,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,16,16,16
50278,Promesa Housing Development Fund Corporation,Multifamily Finance Program,06/24/2014,05/17/2019,45594,1705,ANTHONY AVENUE,Bronx,10457,2028890018,2009331,BX-04,15,165,BX01,40.844242,-73.904251,40.84435,-73.90441,05/17/2019,Preservation,No,Non Prevailing Wage,0,21,0,0,0,0,0,0,21,0,0,0,0,0,0,21,21,21
50278,Promesa Housing Development Fund Corporation,Multifamily Finance Program,06/24/2014,05/17/2019,56949,1680,CLAY AVENUE,Bronx,10457,2028890001,2009326,BX-04,15,165,BX01,40.843601,-73.904909,40.84354,-73.904707,05/17/2019,Preservation,No,Non Prevailing Wage,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,20,20,20
50278,Promesa Housing Development Fund Corporation,Multifamily Finance Program,06/24/2014,05/17/2019,100202,934,OGDEN AVENUE,Bronx,10452,2025110025,2003178,BX-04,8,189,BX26,40.831287,-73.930298,40.83135,-73.929955,05/17/2019,Preservation,No,Non Prevailing Wage,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,16,16,16
50278,Promesa Housing Development Fund Corporation,Multifamily Finance Program,06/24/2014,05/17/2019,112044,1087,SUMMIT AVENUE,Bronx,10452,2025260070,2003491,BX-04,16,193,BX26,40.835444,-73.928953,40.83546,-73.929195,05/17/2019,Preservation,No,Non Prevailing Wage,0,21,0,0,0,0,0,0,21,0,0,0,0,0,0,21,21,21
50278,Promesa Housing Development Fund Corporation,Multifamily Finance Program,06/24/2014,05/17/2019,115544,1707,TOPPING AVENUE,Bronx,10457,2027910044,2007349,BX-04,15,22902,BX41,40.844395,-73.905801,40.84447,-73.906061,05/17/2019,Preservation,No,Non Prevailing Wage,0,32,0,0,0,0,0,0,32,0,0,0,0,0,0,32,32,32
50278,Promesa Housing Development Fund Corporation,Multifamily Finance Program,06/24/2014,05/17/2019,120990,88,WEST 169 STREET,Bronx,10452,2025170030,2003310,BX-04,16,211,BX26,40.839481,-73.923083,40.83922,-73.92321,05/17/2019,Preservation,No,Non Prevailing Wage,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,13,13,13
50390,St Barnabas Housing For The Elderly,Multifamily Incentives Program,06/24/2014,06/24/2014,66411,535,EAST 182 STREET,Bronx,10457,2030510001,2095365,BX-06,15,385,BX01,40.853111,-73.89279,40.85319,-73.892504,06/24/2014,Preservation,Yes,Non Prevailing Wage,0,0,90,0,0,1,27,64,0,0,0,0,0,0,91,0,91,91
